id,id_grupo,categoria,info_9,tipo_producto,titulo,pais,ano,autores,tipologia
00001,001,Libros publicados,,Libro resultado de investigación,Estrategias de mediación tecnológica para promover el aprendizaje autónomo de los estudiantes universitarios,Colombia,2019,MARIO ALEJANDRO LOPEZ OCAMPO,1
00002,001,Libros publicados,,Libro resultado de investigación,Ecuaciones Lineal Y Cuadrática,Colombia,2012,GABRIEL JAIME POSADA HERNANDEZ,1
00003,001,Libros publicados,,Libro resultado de investigación,Ecuaciones Lineal Y Cuadrática,Colombia,2012,GABRIEL JAIME POSADA HERNANDEZ,1
00004,001,Libros publicados,,Libro resultado de investigación,Potenciación Y Radicación,Colombia,2012,MAURICIO LOPEZ BONILLA,1
00005,002,Libros publicados,,Libro resultado de investigación,Cátedra de la paz desde una perspectiva feminista. Herramientas para un pregrado en derecho,Colombia,2024,ELVIGIA CARDONA ZULETA,1
00006,002,Libros publicados,,Libro resultado de investigación,Estrategias de intervención y posvencion del comportamiento suicida,Colombia,2022,"ANGEL AUGUSTO VIZCAYA CASTILLO, GLORIA CECILIA CARDONA RIOS, OMAR AUGUSTO AMADOR SANCHEZ, ELIZA KRATC GIL, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, JOHN JAIRO GARCIA PENA, JHOEEN SNEYDER ROJAS DIAZ, DAVID IGNACIO MOLINA VELASQUEZ, MARIA VICTORIA RESTREPO TOBON",1
00007,002,Libros publicados,,Libro resultado de investigación,"EXPEDICIÓN PACÍFICA: TERRITORIALIZANDO LA PAZ: UNA EXPERIENCIA DE INVESTIGACIÓN-ACCIÓN-CREACIÓN EN PERSPECTIVA PERFORMATIVA CREATIVA CON NIÑOS, NIÑAS, JÓVENES Y A: TERRITORIALIZANDO LA PAZ",Colombia,2022,"ROBERTO MAURICIO ROMERO CARDENAS, VICTOR HUGO OCHOA GOMEZ, PAOLA ANDREA TORO TORO",1
00008,002,Libros publicados,,Libro resultado de investigación,"Formación con perspectiva de género, una tarea pendiente. El caso de los asuntos de alimentos tramitados por el Consultorio Jurídico de la Universidad de Antioquia, Medellín",Colombia,2021,ELVIGIA CARDONA ZULETA,1
00009,002,Libros publicados,,Libro resultado de investigación,El desplazamiento forzado en las sentencias de la Corte Interamericana de Derechos Humanos,Ecuador,2021,"JUAN ESTEBAN AGUIRRE ESPINOSA, FABIO ANDRES URIBE PALACIO",1
00010,002,Libros publicados,,Libro resultado de investigación,"Feminicidio. Poder, desigualdad, subordinación e impunidad: no más invisibilidad",Colombia,2017,RODRIGO ORLANDO OSORIO MONTOYA,1
00011,002,Libros publicados,,Libro resultado de investigación,Los Partidos Políticos En La Constitución De 1991,Colombia,2015,PAULO BERNARDO ARBOLEDA RAMIREZ,1
00012,002,Libros publicados,,Libro resultado de investigación,Derecho Penal Internacional. Nociones,Colombia,2015,RODRIGO ORLANDO OSORIO MONTOYA,1
00013,002,Libros publicados,,Libro resultado de investigación,Ambiente Sano Y Vivienda Digna ¿Derechos Confrontados En Medellín?,Colombia,2012,"JORGE EDUARDO VASQUEZ SANTAMARIA, MARIA VICTORIA SANTANA LONDONO",1
00014,002,Libros publicados,,Libro resultado de investigación,Aplicabilidad De Las Disposiciones Normativas Del Derecho Urbano En Relación Con El Espacio Y El Territorio En Colombia 2000 - 2007,Colombia,2011,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00015,002,Libros publicados,,Libro resultado de investigación,Memorias I Foro Internacional Derecho E Interés Público,Colombia,2009,"JORGE EDUARDO VASQUEZ SANTAMARIA, ANA MARIA MESA ELNESER, LUCAS CORREA MONTOYA, ACENETH SERNA RAMIREZ, FRANCISCO JAVIER VASQUEZ VASQUEZ, MARIO ALFONSO ALVAREZ MONTOYA",1
00016,003,Libros publicados,,Libro resultado de investigación,Validación de un instrumento para la medición de la sostenibilidad empresarial en pequeñas y medianas empresas,Colombia,2022,"UBEIMAR AURELIO OSORIO ATEHORTUA, JORMARIS MARTINEZ GOMEZ, LUIS FERNANDO QUINTERO ARANGO, MONICA ELIANA ARISTIZABAL VELASQUEZ, CLEMENT LAMY",1
00017,003,Libros publicados,,Libro resultado de investigación,Factores para el diseño de políticas de salario emocional,Colombia,2021,"LUIS FERNANDO QUINTERO ARANGO, JUAN DIEGO BETANCUR ARIAS",1
00018,003,Libros publicados,,Libro resultado de investigación,EL SUICIDIO.UNA MIRADA INTEGRAL E INTEGRADORA,Colombia,2020,"DIEGO LEON CARVAJAL SERNA, ELIZA KRATC GIL, SANDRA ISABEL MEJIA ZAPATA, JHOEEN SNEYDER ROJAS DIAZ, DAVID IGNACIO MOLINA VELASQUEZ, ANA LUCIA CEBALLOS DUQUE, OMAR AUGUSTO AMADOR SANCHEZ, MARIA VICTORIA RESTREPO TOBON, ANGEL AUGUSTO VIZCAYA CASTILLO, MARCOS FIDEL VEGA SENA, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS",1
00019,003,Libros publicados,,Libro resultado de investigación,Fundamentación de un Modelo de Gestión del Conocimiento para la Universidad Católica Luis Amigó,Colombia,2018,"JOSE ANTONIO LOPEZ GIRALDO, JAIME ALBERTO BELTRAN RIOS",1
00020,003,Libros publicados,,Libro resultado de investigación,Utilidad de la Aplicación de la Gerencia del Valor en las Empresas Sociales del Estado (E.S.E.) del Área Metropolitana de Medellín: Caso Hospital Venancio Díaz Díaz y Hospital Marco Fidel Suárez,Colombia,2017,"JORGE IVAN JIMENEZ SANCHEZ, FARLEY SARY ROJAS RESTREPO, DIEGO ALEJANDRO RAMIREZ TAPIAS",1
00021,003,Libros publicados,,Libro resultado de investigación,Organización Y Conocimiento,Colombia,2011,CARLOS ANDRES ARISTIZABAL BOTERO,1
00022,003,Libros publicados,,Libro resultado de investigación,"Organización y Conocimiento, Editorial FUNLAM. Año 2011 ¿ ISBN 978-958-8399-45-4",Colombia,2011,"MARIO LEON RESTREPO MUNERA, CARLOS ANDRES ARISTIZABAL BOTERO, CARLOS MARIO DURANGO YEPES, JOSE ENRIQUE ARIAS PEREZ",1
00023,003,Libros publicados,,Libro resultado de investigación,El mercadeo social una mirada actual en empresas de servicios de la ciudad de medellín,Colombia,2009,MARIO LEON RESTREPO MUNERA,1
00024,003,Libros publicados,,Libro resultado de investigación,El mercadeo social una mirada actual en empresas de servicios de la ciudad de medellín,Colombia,2009,"MARIO LEON RESTREPO MUNERA, CARLOS ANDRES ARISTIZABAL BOTERO, JOSE ENRIQUE ARIAS PEREZ",1
00025,003,Libros publicados,,Libro resultado de investigación,El mercadeo social una mirada actual en empresas de servicios de la ciudad de medellín,Colombia,2009,"CARLOS ANDRES ARISTIZABAL BOTERO, JOSE ENRIQUE ARIAS PEREZ, MARIO LEON RESTREPO",1
00026,003,Libros publicados,,Libro resultado de investigación,"Responsabilidad Social, Retos Y Perspectivas",Colombia,2008,"CARLOS ANDRES ARISTIZABAL BOTERO, MARIO LEON RESTREPO MUNERA",1
00027,003,Libros publicados,,Libro resultado de investigación,Responsabilidad Social Y Balance Social En Organizaciones Colombianas,Colombia,2008,"YOMAR JAVIER SANCHEZ CAICEDO, YAQUELINE ROMAN CASTANO, JUAN GUILLERMO CORREA JARAMILLO, OSCAR MAURICIO OLARTE MEJIA",1
00028,003,Libros publicados,,Libro resultado de investigación,Articulacion De La Media Tecnica Con La Educacion Superior Modelo Tecnico Pedagogico,Colombia,2005,"CARLOS ANDRES ARISTIZABAL BOTERO, JOHN HARVEY, MARIA EDILMA SILVA MAYA, RAMIRO ANTONIO GIRALDO ESCOBAR, FABIO ALBERTO VARGAS AGUDELO, TERESA LUNA RAMIREZ, GERMAN SANCHEZ GUTIERREZ",1
00029,004,Libros publicados,,Libro resultado de investigación,Objetivos de Desarrollo Sostenible y buenas prácticas de Economía Solidaria en el Oriente Antioqueño,Colombia,2021,"MARTHA DEL SOCORRO ALZATE CARDENAS, OLGA LUCIA ARBOLEDA ALVAREZ, OSWALDO ANTONIO SALGADO CANAVERAL",1
00030,004,Libros publicados,,Libro resultado de investigación,"Paz, reforma rural integral y potencial del cooperativismo en Colombia: una mirada desde la academia",Colombia,2020,"MARTHA DEL SOCORRO ALZATE CARDENAS, HERNANDO EMILIO ZABALA SALAZAR, OLGA LUCIA ARBOLEDA ALVAREZ, CAROLINA RINCON ZAPATA, ALBA LUCIA RESTREPO RUIZ",1
00031,004,Libros publicados,,Libro resultado de investigación,"Paz, reforma rural integral y potencial del cooperativismo en Colombia. Una mirada desde la academia",Colombia,2020,"HERNANDO EMILIO ZABALA SALAZAR, OLGA LUCIA ARBOLEDA ALVAREZ, MARTHA DEL SOCORRO ALZATE CARDENAS, CAROLINA RINCON ZAPATA, ALBA LUCIA RESTREPO RUIZ",1
00032,004,Libros publicados,,Libro resultado de investigación,Una década de economía social y solidaria en Colombia. Análisis de la producción investigativa y académica 2005-2015,Colombia,2018,"HERNANDO EMILIO ZABALA SALAZAR, OLGA LUCIA ARBOLEDA ALVAREZ, EDUARDO NICOLAS CUETO FUENTES",1
00033,004,Libros publicados,,Libro resultado de investigación,Panorama de políticas públicas para la economía social y solidaria en Medellín con relación a la experiencia de otros países de Europa y América Latina,Colombia,2018,"HERNANDO EMILIO ZABALA SALAZAR, EDUARDO NICOLAS CUETO FUENTES, MARTHA DEL SOCORRO ALZATE CARDENAS",1
00034,004,Libros publicados,,Libro resultado de investigación,Una década de Economía social y solidaria en Colombia,Colombia,2018,"OLGA LUCIA ARBOLEDA ALVAREZ, HERNANDO ZABALA",1
00035,004,Libros publicados,,Libro resultado de investigación,Panorama de políticas públicas para la economía social y solidaria en Medellín con relación a experiencias de otros países de Europa y América Latina,Colombia,2018,"MARTHA DEL SOCORRO ALZATE CARDENAS, HERNANDO EMILIO ZABALA SALAZAR, EDUARDO NICOLAS CUETO FUENTES",1
00036,004,Libros publicados,,Libro resultado de investigación,Huella cooperativa en Antioquia,Colombia,2017,"HERNANDO EMILIO ZABALA SALAZAR, OLGA LUCIA ARBOLEDA ALVAREZ, MARIA DONELLY LEON GANAN, EDUARDO NICOLAS CUETO FUENTES",1
00037,004,Libros publicados,,Libro resultado de investigación,Economía agraria y asociatividad cooperativa en Colombia,Colombia,2016,HERNANDO EMILIO ZABALA SALAZAR,1
00038,004,Libros publicados,,Libro resultado de investigación,Gestion del factor comunidad en cooperativas con actividad de ahorro y crédito del Departamento de Antioquia,Colombia,2016,"OLGA LUCIA ARBOLEDA ALVAREZ, HERNANDO ZABALA SALAZAR",1
00039,004,Libros publicados,,Libro resultado de investigación,Gestión del factor comunidad en cooperativas con actividad de ahorro y crédito del departamento de Antioquia,Colombia,2016,"HERNANDO EMILIO ZABALA SALAZAR, OLGA LUCIA ARBOLEDA ALVAREZ",1
00040,004,Libros publicados,,Libro resultado de investigación,Marco para el fomento de la economía solidaria en territorios rurales de Colombia,Colombia,2016,"HERNANDO EMILIO ZABALA SALAZAR, ALBERTO JOSE GARCIA MULLER, CRESCENCIO ORREGO, JUAN FERNANDO ALVAREZ RODRIGUEZ",1
00041,004,Libros publicados,,Libro resultado de investigación,Política Pública de Economía Solidaria en el contexto de Planeación Local y Presupuesto Participativo de Medellín 2008 ¿ 2015: Evaluación de su efectividad,Colombia,2015,"OSWALDO ANTONIO SALGADO CANAVERAL, MARTHA DEL SOCORRO ALZATE CARDENAS, OLGA LUCIA ARBOLEDA ALVAREZ",1
